"","X1","R_square","AIC","BIC","ID","Model"
"889",1,1,-Inf,-Inf,"Serratia marcescens_Pasteurised Double Cream_10_1_4","Cubic"
"890",2,0.999994957604242,-28.6379080578863,-31.0927306134068,"Serratia marcescens_Pasteurised Double Cream_10_1_4","Logistic"
"891",3,1,-283.629346836846,-286.697875031247,"Serratia marcescens_Pasteurised Double Cream_10_1_4","Logisticlag"
"892",4,1,-266.092615456982,-269.161143651382,"Serratia marcescens_Pasteurised Double Cream_10_1_4","Gompertz"
"893",5,1,-277.486286366358,-280.554814560759,"Serratia marcescens_Pasteurised Double Cream_10_1_4","Baranyi"
"894",6,NA,NA,NA,"Serratia marcescens_Pasteurised Double Cream_10_1_4","Buchanan"
"895",1,1,-Inf,-Inf,"Serratia marcescens_UHT Double Cream_10_1_4","Cubic"
"896",2,0.996737088008199,-1.25899048004209,-3.71381303556253,"Serratia marcescens_UHT Double Cream_10_1_4","Logistic"
"897",3,1,-260.547486688218,-263.616014882619,"Serratia marcescens_UHT Double Cream_10_1_4","Logisticlag"
"898",4,1,-264.224031643094,-267.292559837495,"Serratia marcescens_UHT Double Cream_10_1_4","Gompertz"
"899",5,NA,NA,NA,"Serratia marcescens_UHT Double Cream_10_1_4","Baranyi"
"900",6,1,-266.9977188473,-270.0662470417,"Serratia marcescens_UHT Double Cream_10_1_4","Buchanan"
"901",1,0.996597190476031,-4.91617757708294,-5.95738023094266,"Serratia marcescens_Pasteurised Double Cream_15_1_4","Cubic"
"902",2,0.600781234921124,21.6732711973078,20.84030907422,"Serratia marcescens_Pasteurised Double Cream_15_1_4","Logistic"
"903",3,0.996144897184295,-4.16740003854955,-5.20860269240928,"Serratia marcescens_Pasteurised Double Cream_15_1_4","Logisticlag"
"904",4,0.991013888577028,0.910295158186887,-0.130907495672838,"Serratia marcescens_Pasteurised Double Cream_15_1_4","Gompertz"
"905",5,0.995995215013151,-3.93884674555688,-4.9800493994166,"Serratia marcescens_Pasteurised Double Cream_15_1_4","Baranyi"
"906",6,0.995111147895868,-2.74204090855735,-3.78324356241708,"Serratia marcescens_Pasteurised Double Cream_15_1_4","Buchanan"
"907",1,0.986902048732453,3.91545455825039,2.87425190439067,"Serratia marcescens_UHT Double Cream_15_1_4","Cubic"
"908",2,0.99642686597695,-5.87862186914237,-6.71158399223015,"Serratia marcescens_UHT Double Cream_15_1_4","Logistic"
"909",3,0.997583597411696,-6.22560099633405,-7.26680365019378,"Serratia marcescens_UHT Double Cream_15_1_4","Logisticlag"
"910",4,0.995582846717772,-2.60630779004775,-3.64751044390748,"Serratia marcescens_UHT Double Cream_15_1_4","Gompertz"
"911",5,0.99800617308737,-7.37894521681848,-8.42014787067821,"Serratia marcescens_UHT Double Cream_15_1_4","Baranyi"
"912",6,0.997967292701511,-7.26306910417522,-8.30427175803494,"Serratia marcescens_UHT Double Cream_15_1_4","Buchanan"
"913",1,0.987225879196954,-26.4581276429324,-21.7359327471002,"Arthrobacter sp. 77_TGE agar_0_1_5","Cubic"
"914",2,0.99300515110082,-39.9008264458893,-36.1230705292235,"Arthrobacter sp. 77_TGE agar_0_1_5","Logistic"
"915",3,0.993054061694521,-38.0341481987739,-33.3119533029417,"Arthrobacter sp. 77_TGE agar_0_1_5","Logisticlag"
"916",4,0.993668045484133,-39.7925623549969,-35.0703674591647,"Arthrobacter sp. 77_TGE agar_0_1_5","Gompertz"
"917",5,0.992040860761805,-35.4470362677551,-30.7248413719229,"Arthrobacter sp. 77_TGE agar_0_1_5","Baranyi"
"918",6,NA,NA,NA,"Arthrobacter sp. 77_TGE agar_0_1_5","Buchanan"
"919",1,0.974410738165055,-6.10189910329554,-3.27715231598785,"Arthrobacter sp. 77_TGE agar_7_1_5","Cubic"
"920",2,0.986760325706325,-16.6683122037958,-14.4085147739496,"Arthrobacter sp. 77_TGE agar_7_1_5","Logistic"
"921",3,0.98680098972005,-14.7083015303294,-11.8835547430217,"Arthrobacter sp. 77_TGE agar_7_1_5","Logisticlag"
"922",4,0.988408969252094,-16.3971349148375,-13.5723881275298,"Arthrobacter sp. 77_TGE agar_7_1_5","Gompertz"
"923",5,0.986129695520212,-14.0633931298789,-11.2386463425713,"Arthrobacter sp. 77_TGE agar_7_1_5","Baranyi"
"924",6,NA,NA,NA,"Arthrobacter sp. 77_TGE agar_7_1_5","Buchanan"
"925",1,0.960415612276317,2.94434940816725,2.67390015344382,"Arthrobacter sp. 77_TGE agar_20_1_5","Cubic"
"926",2,0.984126787662085,-5.45226362106651,-5.66862302484526,"Arthrobacter sp. 77_TGE agar_20_1_5","Logistic"
"927",3,0.996948789637431,-14.9959256650853,-15.2663749198087,"Arthrobacter sp. 77_TGE agar_20_1_5","Logisticlag"
"928",4,0.997368447033991,-16.0316750566109,-16.3021243113343,"Arthrobacter sp. 77_TGE agar_20_1_5","Gompertz"
"929",5,0.996368070340565,-13.7763454740933,-14.0467947288167,"Arthrobacter sp. 77_TGE agar_20_1_5","Baranyi"
"930",6,NA,NA,NA,"Arthrobacter sp. 77_TGE agar_20_1_5","Buchanan"
"931",1,0.951854289171135,2.07673052019653,3.58965598516676,"Arthrobacter sp. 77_TGE agar_30_1_5","Cubic"
"932",2,0.98534137573477,-11.8153015359644,-10.6049611639882,"Arthrobacter sp. 77_TGE agar_30_1_5","Logistic"
"933",3,0.995001026453444,-20.5732640222739,-19.0603385573036,"Arthrobacter sp. 77_TGE agar_30_1_5","Logisticlag"
"934",4,0.997032742998223,-25.7892104526045,-24.2762849876342,"Arthrobacter sp. 77_TGE agar_30_1_5","Gompertz"
"935",5,0.99436240387212,-19.3710124670565,-17.8580870020863,"Arthrobacter sp. 77_TGE agar_30_1_5","Baranyi"
"936",6,NA,NA,NA,"Arthrobacter sp. 77_TGE agar_30_1_5","Buchanan"
"937",1,0.749905175774988,10.2394724132696,17.2454593215803,"Enterobacter.sp._TSB_15_1_0","Cubic"
"938",2,0.970219883827618,-55.6005040240986,-49.9957144974499,"Enterobacter.sp._TSB_15_1_0","Logistic"
"939",3,0.99424757866707,-102.927105845652,-95.9211189373413,"Enterobacter.sp._TSB_15_1_0","Logisticlag"
"940",4,0.993995927609821,-101.642592751444,-94.6366058431334,"Enterobacter.sp._TSB_15_1_0","Gompertz"
"941",5,0.994359704399493,-103.517637604935,-96.5116506966245,"Enterobacter.sp._TSB_15_1_0","Baranyi"
"942",6,NA,NA,NA,"Enterobacter.sp._TSB_15_1_0","Buchanan"
"943",1,0.486924262355815,-159.539775466359,-155.373708746077,"Arthrobacter sp. 77_TGE agar_37_1_5","Cubic"
"944",2,0.170394220728545,-153.370813878633,-150.037960502408,"Arthrobacter sp. 77_TGE agar_37_1_5","Logistic"
"945",3,NA,NA,NA,"Arthrobacter sp. 77_TGE agar_37_1_5","Logisticlag"
"946",4,0.5446252659726,-161.567923062144,-157.401856341863,"Arthrobacter sp. 77_TGE agar_37_1_5","Gompertz"
"947",5,NA,NA,NA,"Arthrobacter sp. 77_TGE agar_37_1_5","Baranyi"
"948",6,NA,NA,NA,"Arthrobacter sp. 77_TGE agar_37_1_5","Buchanan"
"949",1,0.988959972368975,-22.7028491848472,-19.8781023975395,"Arthrobacter sp. 88_TGE agar_0_1_5","Cubic"
"950",2,0.995670743197321,-36.8725607060557,-34.6127632762095,"Arthrobacter sp. 88_TGE agar_0_1_5","Logistic"
"951",3,0.998517478587866,-48.8040314167775,-45.9792846294698,"Arthrobacter sp. 88_TGE agar_0_1_5","Logisticlag"
"952",4,0.998945189788849,-53.2290161230533,-50.4042693357456,"Arthrobacter sp. 88_TGE agar_0_1_5","Gompertz"
"953",5,0.997947601060092,-44.5755860459365,-41.7508392586288,"Arthrobacter sp. 88_TGE agar_0_1_5","Baranyi"
"954",6,NA,NA,NA,"Arthrobacter sp. 88_TGE agar_0_1_5","Buchanan"
"955",1,0.999345083469382,-40.6527850744167,-39.6666621877356,"Arthrobacter sp. 88_TGE agar_7_1_5","Cubic"
"956",2,0.997514609945955,-30.6496912080044,-29.8607928986595,"Arthrobacter sp. 88_TGE agar_7_1_5","Logistic"
"957",3,0.999516494782506,-43.3837962611467,-42.3976733744656,"Arthrobacter sp. 88_TGE agar_7_1_5","Logisticlag"
"958",4,0.999542245348023,-43.8763550986655,-42.8902322119844,"Arthrobacter sp. 88_TGE agar_7_1_5","Gompertz"
"959",5,0.999252424232984,-39.4618342683498,-38.4757113816687,"Arthrobacter sp. 88_TGE agar_7_1_5","Baranyi"
"960",6,NA,NA,NA,"Arthrobacter sp. 88_TGE agar_7_1_5","Buchanan"
"961",1,0.966018355187261,-3.8317240373767,-0.636437389300408,"Arthrobacter sp. 88_TGE agar_20_1_5","Cubic"
"962",2,0.98813846184258,-20.566996230454,-18.010766911993,"Arthrobacter sp. 88_TGE agar_20_1_5","Logistic"
"963",3,0.99044649020297,-21.5964908530218,-18.4012042049455,"Arthrobacter sp. 88_TGE agar_20_1_5","Logisticlag"
"964",4,0.989870482389209,-20.7768595611576,-17.5815729130813,"Arthrobacter sp. 88_TGE agar_20_1_5","Gompertz"
"965",5,0.991416664735759,-23.0956954352304,-19.9004087871541,"Arthrobacter sp. 88_TGE agar_20_1_5","Baranyi"
"966",6,NA,NA,NA,"Arthrobacter sp. 88_TGE agar_20_1_5","Buchanan"
"967",1,0.934568362712986,8.51796096062964,10.5074373246215,"Arthrobacter sp. 88_TGE agar_30_1_5","Cubic"
"968",2,0.985204532224081,-9.83557392436204,-8.24399283316856,"Arthrobacter sp. 88_TGE agar_30_1_5","Logistic"
"969",3,0.992675046382323,-15.5689488009465,-13.5794724369547,"Arthrobacter sp. 88_TGE agar_30_1_5","Logisticlag"
"970",4,0.993595500808861,-17.0460956900988,-15.0566193261069,"Arthrobacter sp. 88_TGE agar_30_1_5","Gompertz"
"971",5,0.991846833580813,-14.3906337876241,-12.4011574236322,"Arthrobacter sp. 88_TGE agar_30_1_5","Baranyi"
"972",6,NA,NA,NA,"Arthrobacter sp. 88_TGE agar_30_1_5","Buchanan"
"973",1,0.254537565719391,-144.255881730388,-140.392938119189,"Arthrobacter sp. 88_TGE agar_37_1_5","Cubic"
"974",2,0.149169582708934,-144.140552272509,-141.05019738355,"Arthrobacter sp. 88_TGE agar_37_1_5","Logistic"
"975",3,NA,NA,NA,"Arthrobacter sp. 88_TGE agar_37_1_5","Logisticlag"
"976",4,0.283699439934723,-144.894359929796,-141.031416318597,"Arthrobacter sp. 88_TGE agar_37_1_5","Gompertz"
"977",5,0.134888082160678,-141.874215484337,-138.011271873138,"Arthrobacter sp. 88_TGE agar_37_1_5","Baranyi"
"978",6,NA,NA,NA,"Arthrobacter sp. 88_TGE agar_37_1_5","Buchanan"
"979",1,0.987599808943992,-21.6758037836169,-17.2239449941361,"Arthrobacter sp. 62_TGE agar_0_1_5","Cubic"
"980",2,0.982427824933808,-17.4009172284278,-13.8394301968431,"Arthrobacter sp. 62_TGE agar_0_1_5","Logistic"
"981",3,0.988322713845996,-22.7569968175084,-18.3051380280275,"Arthrobacter sp. 62_TGE agar_0_1_5","Logisticlag"
"982",4,0.993318594233271,-32.8067062563148,-28.354847466834,"Arthrobacter sp. 62_TGE agar_0_1_5","Gompertz"
"983",5,0.988112866900759,-22.4363994942406,-17.9845407047598,"Arthrobacter sp. 62_TGE agar_0_1_5","Baranyi"
"984",6,NA,NA,NA,"Arthrobacter sp. 62_TGE agar_0_1_5","Buchanan"
"985",1,0.957588987053224,1.70359601190358,4.12812926084358,"Arthrobacter sp. 62_TGE agar_7_1_5","Cubic"
"986",2,0.971495910636764,-5.06473004103436,-3.12510344188236,"Arthrobacter sp. 62_TGE agar_7_1_5","Logistic"
"987",3,0.971842952960392,-3.21172885627138,-0.787195607331377,"Arthrobacter sp. 62_TGE agar_7_1_5","Logisticlag"
"988",4,0.978163161882078,-6.26212041505843,-3.83758716611842,"Arthrobacter sp. 62_TGE agar_7_1_5","Gompertz"
"989",5,0.966201970715907,-1.02047085494572,1.40406239399428,"Arthrobacter sp. 62_TGE agar_7_1_5","Baranyi"
"990",6,NA,NA,NA,"Arthrobacter sp. 62_TGE agar_7_1_5","Buchanan"
"991",1,0.975599338118844,0.243681952367016,1.22980483904811,"Arthrobacter sp. 62_TGE agar_20_1_5","Cubic"
"992",2,0.99463575240011,-15.3900052562614,-14.6011069469166,"Arthrobacter sp. 62_TGE agar_20_1_5","Logistic"
"993",3,0.998622376937095,-25.624574008256,-24.6384511215749,"Arthrobacter sp. 62_TGE agar_20_1_5","Logisticlag"
"994",4,0.997233020578933,-19.3480039999646,-18.3618811132835,"Arthrobacter sp. 62_TGE agar_20_1_5","Gompertz"
"995",5,0.999295050483756,-31.6544721535891,-30.668349266908,"Arthrobacter sp. 62_TGE agar_20_1_5","Baranyi"
"996",6,NA,NA,NA,"Arthrobacter sp. 62_TGE agar_20_1_5","Buchanan"
"997",1,0.320308120585017,-86.0192122360907,-84.5062867711204,"Arthrobacter sp. 62_TGE agar_30_1_5","Cubic"
"998",2,0.0101906705976812,-84.2604847256641,-83.0501443536879,"Arthrobacter sp. 62_TGE agar_30_1_5","Logistic"
"999",3,NA,NA,NA,"Arthrobacter sp. 62_TGE agar_30_1_5","Logisticlag"
"1000",4,NA,NA,NA,"Arthrobacter sp. 62_TGE agar_30_1_5","Gompertz"
"1001",5,NA,NA,NA,"Arthrobacter sp. 62_TGE agar_30_1_5","Baranyi"
"1002",6,NA,NA,NA,"Arthrobacter sp. 62_TGE agar_30_1_5","Buchanan"
"1003",1,0.735825460153626,0.133507606640622,6.42399029674803,"Pantoea.agglomerans.1_TSB_15_1_0","Cubic"
"1004",2,0.845113915574019,-15.7484153298573,-10.7160291777714,"Pantoea.agglomerans.1_TSB_15_1_0","Logistic"
"1005",3,0.869393314316109,-18.1814023281209,-11.8909196380135,"Pantoea.agglomerans.1_TSB_15_1_0","Logisticlag"
"1006",4,0.869382264103592,-18.1792026446159,-11.8887199545085,"Pantoea.agglomerans.1_TSB_15_1_0","Gompertz"
"1007",5,NA,NA,NA,"Pantoea.agglomerans.1_TSB_15_1_0","Baranyi"
"1008",6,NA,NA,NA,"Pantoea.agglomerans.1_TSB_15_1_0","Buchanan"
"1009",1,0.707685519122276,-147.554056435535,-143.691112824336,"Arthrobacter sp. 62_TGE agar_37_1_5","Cubic"
"1010",2,0.587313556893765,-144.03633043697,-140.945975548011,"Arthrobacter sp. 62_TGE agar_37_1_5","Logistic"
"1011",3,NA,NA,NA,"Arthrobacter sp. 62_TGE agar_37_1_5","Logisticlag"
"1012",4,NA,NA,NA,"Arthrobacter sp. 62_TGE agar_37_1_5","Gompertz"
"1013",5,0.706919347078107,-147.512174434819,-143.64923082362,"Arthrobacter sp. 62_TGE agar_37_1_5","Baranyi"
"1014",6,NA,NA,NA,"Arthrobacter sp. 62_TGE agar_37_1_5","Buchanan"
"1015",1,0.979170386208847,-22.6615459757455,-18.4954792554644,"Arthrobacter aurescens_TGE agar_0_1_5","Cubic"
"1016",2,0.947830825086571,-9.05357248902718,-5.72071911280231,"Arthrobacter aurescens_TGE agar_0_1_5","Logistic"
"1017",3,NA,NA,NA,"Arthrobacter aurescens_TGE agar_0_1_5","Logisticlag"
"1018",4,NA,NA,NA,"Arthrobacter aurescens_TGE agar_0_1_5","Gompertz"
"1019",5,0.990772158465169,-36.5021052604204,-32.3360385401393,"Arthrobacter aurescens_TGE agar_0_1_5","Baranyi"
"1020",6,NA,NA,NA,"Arthrobacter aurescens_TGE agar_0_1_5","Buchanan"
"1021",1,0.981313889546819,-10.1532619162885,-8.16378555229668,"Arthrobacter aurescens_TGE agar_7_1_5","Cubic"
"1022",2,0.993129272217125,-23.1588769143641,-21.5672958231706,"Arthrobacter aurescens_TGE agar_7_1_5","Logistic"
"1023",3,0.994710999161203,-24.0369244638715,-22.0474480998796,"Arthrobacter aurescens_TGE agar_7_1_5","Logisticlag"
"1024",4,NA,NA,NA,"Arthrobacter aurescens_TGE agar_7_1_5","Gompertz"
"1025",5,0.991733097570228,-19.1239885992193,-17.1345122352274,"Arthrobacter aurescens_TGE agar_7_1_5","Baranyi"
"1026",6,NA,NA,NA,"Arthrobacter aurescens_TGE agar_7_1_5","Buchanan"
"1027",1,0.970874614490202,-0.699079382680452,-0.301871674281273,"Arthrobacter aurescens_TGE agar_20_1_5","Cubic"
"1028",2,0.991549536428306,-12.5981901648114,-12.280423998092,"Arthrobacter aurescens_TGE agar_20_1_5","Logistic"
"1029",3,0.997741910393445,-21.1558073763558,-20.7585996679566,"Arthrobacter aurescens_TGE agar_20_1_5","Logisticlag"
"1030",4,0.998222352899932,-23.0696354802482,-22.672427771849,"Arthrobacter aurescens_TGE agar_20_1_5","Gompertz"
"1031",5,0.996975988882894,-18.8192874913512,-18.422079782952,"Arthrobacter aurescens_TGE agar_20_1_5","Baranyi"
"1032",6,NA,NA,NA,"Arthrobacter aurescens_TGE agar_20_1_5","Buchanan"
"1033",1,0.999472927462178,-14.69858572039,-16.6513961582195,"Arthrobacter aurescens_TGE agar_30_1_5","Cubic"
"1034",2,0.997460189346629,-8.83605257378248,-10.3983009240461,"Arthrobacter aurescens_TGE agar_30_1_5","Logistic"
"1035",3,NA,NA,NA,"Arthrobacter aurescens_TGE agar_30_1_5","Logisticlag"
"1036",4,NA,NA,NA,"Arthrobacter aurescens_TGE agar_30_1_5","Gompertz"
"1037",5,0.999587124240722,-15.9195430168078,-17.8723534546373,"Arthrobacter aurescens_TGE agar_30_1_5","Baranyi"
"1038",6,NA,NA,NA,"Arthrobacter aurescens_TGE agar_30_1_5","Buchanan"
"1039",1,0.995089813933071,-19.8189726764007,-19.4217649680015,"Arthrobacter aurescens_TGE agar_37_1_5","Cubic"
"1040",2,0.976443473842781,-9.27424415895063,-8.95647799223129,"Arthrobacter aurescens_TGE agar_37_1_5","Logistic"
"1041",3,0.999594247263952,-39.7655580045389,-39.3683502961398,"Arthrobacter aurescens_TGE agar_37_1_5","Logisticlag"
"1042",4,0.999943638378702,-55.5572019734824,-55.1599942650832,"Arthrobacter aurescens_TGE agar_37_1_5","Gompertz"
"1043",5,0.999593817335095,-39.7570858251575,-39.3598781167583,"Arthrobacter aurescens_TGE agar_37_1_5","Baranyi"
"1044",6,NA,NA,NA,"Arthrobacter aurescens_TGE agar_37_1_5","Buchanan"
"1045",1,0.944316544716058,-6.78709532360095,-3.59180867552466,"Arthrobacter citreus_TGE agar_0_1_5","Cubic"
"1046",2,0.87034113592226,3.04603799856427,5.60226731702531,"Arthrobacter citreus_TGE agar_0_1_5","Logistic"
"1047",3,0.997116025383613,-48.2342864565308,-45.0389998084545,"Arthrobacter citreus_TGE agar_0_1_5","Logisticlag"
"1048",4,0.998271644704569,-55.4022746660872,-52.2069880180109,"Arthrobacter citreus_TGE agar_0_1_5","Gompertz"
"1049",5,0.996714865699609,-46.4109528301965,-43.2156661821202,"Arthrobacter citreus_TGE agar_0_1_5","Baranyi"
"1050",6,NA,NA,NA,"Arthrobacter citreus_TGE agar_0_1_5","Buchanan"
"1051",1,0.90972432815666,8.7468802942237,10.2598057591939,"Arthrobacter citreus_TGE agar_7_1_5","Cubic"
"1052",2,0.966869683966834,-3.2773122444912,-2.06697187251502,"Arthrobacter citreus_TGE agar_7_1_5","Logistic"
"1053",3,0.994757249448824,-19.7133370493931,-18.2004115844229,"Arthrobacter citreus_TGE agar_7_1_5","Logisticlag"
"1054",4,0.998468778211068,-32.0211400831265,-30.5082146181563,"Arthrobacter citreus_TGE agar_7_1_5","Gompertz"
"1055",5,0.994457522833537,-19.1573843711752,-17.6444589062049,"Arthrobacter citreus_TGE agar_7_1_5","Baranyi"
"1056",6,NA,NA,NA,"Arthrobacter citreus_TGE agar_7_1_5","Buchanan"
"1057",1,0.991140702121375,-7.88210706244154,-7.48489935404236,"Arthrobacter citreus_TGE agar_20_1_5","Cubic"
"1058",2,0.995843387466439,-15.9362436027129,-15.6184774359936,"Arthrobacter citreus_TGE agar_20_1_5","Logistic"
"1059",3,0.996256723031856,-14.7741558047543,-14.3769480963551,"Arthrobacter citreus_TGE agar_20_1_5","Logisticlag"
"1060",4,0.996999658889183,-16.5440392981365,-16.1468315897373,"Arthrobacter citreus_TGE agar_20_1_5","Gompertz"
"1061",5,0.995867526812522,-13.9828386847494,-13.5856309763503,"Arthrobacter citreus_TGE agar_20_1_5","Baranyi"
"1062",6,NA,NA,NA,"Arthrobacter citreus_TGE agar_20_1_5","Buchanan"
"1063",1,0.936891082643299,3.63376733479527,4.61989022147637,"Arthrobacter citreus_TGE agar_30_1_5","Cubic"
"1064",2,0.968450086212175,-4.60585368265583,-3.81695537331095,"Arthrobacter citreus_TGE agar_30_1_5","Logistic"
"1065",3,0.983821030680084,-8.6165815119158,-7.6304586252347,"Arthrobacter citreus_TGE agar_30_1_5","Logisticlag"
"1066",4,0.989297332272229,-12.3355541137871,-11.349431227106,"Arthrobacter citreus_TGE agar_30_1_5","Gompertz"
"1067",5,0.981173923432906,-7.25280474860517,-6.26668186192407,"Arthrobacter citreus_TGE agar_30_1_5","Baranyi"
"1068",6,NA,NA,NA,"Arthrobacter citreus_TGE agar_30_1_5","Buchanan"
"1069",1,0.608589456335704,11.8258247397814,18.1163074298888,"Pantoea.agglomerans.2_TSB_15_1_0","Cubic"
"1070",2,0.730030012867355,0.16822356884197,5.2006097209279,"Pantoea.agglomerans.2_TSB_15_1_0","Logistic"
"1071",3,0.769688359102291,-1.96258991884988,4.32789277125753,"Pantoea.agglomerans.2_TSB_15_1_0","Logisticlag"
"1072",4,0.769680348763291,-1.96168564327174,4.32879704683567,"Pantoea.agglomerans.2_TSB_15_1_0","Gompertz"
"1073",5,0.769688584857783,-1.96261540451639,4.32786728559102,"Pantoea.agglomerans.2_TSB_15_1_0","Baranyi"
"1074",6,NA,NA,NA,"Pantoea.agglomerans.2_TSB_15_1_0","Buchanan"
"1075",1,0.834922560735991,18.9170684539436,19.9031913406247,"Arthrobacter citreus_TGE agar_37_1_5","Cubic"
"1076",2,0.878672347036521,14.1457890746254,14.9346873839703,"Arthrobacter citreus_TGE agar_37_1_5","Logistic"
"1077",3,0.903277807834834,14.1059220599261,15.0920449466072,"Arthrobacter citreus_TGE agar_37_1_5","Logisticlag"
"1078",4,0.901174265766101,14.299558569018,15.2856814556991,"Arthrobacter citreus_TGE agar_37_1_5","Gompertz"
"1079",5,0.90366617252386,14.069711980358,15.0558348670391,"Arthrobacter citreus_TGE agar_37_1_5","Baranyi"
"1080",6,0.904395742025181,14.001292446846,14.9874153335271,"Arthrobacter citreus_TGE agar_37_1_5","Buchanan"
"1081",1,0.0593935234715036,-186.14585558487,-181.423660689038,"Arthrobacter globiformis_TGE agar_0_1_5","Cubic"
"1082",2,0.00155338760951895,-187.012014841489,-183.234258924823,"Arthrobacter globiformis_TGE agar_0_1_5","Logistic"
"1083",3,0.095540854823415,-186.890422257406,-182.168227361574,"Arthrobacter globiformis_TGE agar_0_1_5","Logisticlag"
"1084",4,0.0952414798527438,-186.88413431914,-182.161939423308,"Arthrobacter globiformis_TGE agar_0_1_5","Gompertz"
"1085",5,NA,NA,NA,"Arthrobacter globiformis_TGE agar_0_1_5","Baranyi"
"1086",6,NA,NA,NA,"Arthrobacter globiformis_TGE agar_0_1_5","Buchanan"
"1087",1,0.989466338027818,-38.181536817106,-34.0154700968249,"Arthrobacter globiformis_TGE agar_7_1_5","Cubic"
"1088",2,0.991945959595404,-44.7443734045107,-41.4115200282858,"Arthrobacter globiformis_TGE agar_7_1_5","Logistic"
"1089",3,0.992513670015751,-43.9869916419028,-39.8209249216217,"Arthrobacter globiformis_TGE agar_7_1_5","Logisticlag"
"1090",4,0.99342421990207,-46.1916446590109,-42.0255779387299,"Arthrobacter globiformis_TGE agar_7_1_5","Gompertz"
"1091",5,0.990248688139246,-39.4934983114404,-35.3274315911594,"Arthrobacter globiformis_TGE agar_7_1_5","Baranyi"
"1092",6,NA,NA,NA,"Arthrobacter globiformis_TGE agar_7_1_5","Buchanan"
"1093",1,0.986271960010701,-9.51014149418195,-9.11293378578278,"Arthrobacter globiformis_TGE agar_20_1_5","Cubic"
"1094",2,0.993455334558894,-17.4364628891705,-17.1186967224512,"Arthrobacter globiformis_TGE agar_20_1_5","Logistic"
"1095",3,0.993515882465601,-15.5108192955459,-15.1136115871467,"Arthrobacter globiformis_TGE agar_20_1_5","Logisticlag"
"1096",4,0.994224657194785,-16.4368842210489,-16.0396765126497,"Arthrobacter globiformis_TGE agar_20_1_5","Gompertz"
"1097",5,0.992262462287016,-14.0969970434868,-13.6997893350877,"Arthrobacter globiformis_TGE agar_20_1_5","Baranyi"
"1098",6,NA,NA,NA,"Arthrobacter globiformis_TGE agar_20_1_5","Buchanan"
"1099",1,0.94415888923404,1.20290047753068,1.60010818592986,"Arthrobacter globiformis_TGE agar_30_1_5","Cubic"
"1100",2,0.933404012125304,0.611972344836342,0.929738511555685,"Arthrobacter globiformis_TGE agar_30_1_5","Logistic"
"1101",3,0.973710750541229,-4.82390160572388,-4.4266938973247,"Arthrobacter globiformis_TGE agar_30_1_5","Logisticlag"
"1102",4,0.973717917694996,-4.82608291742237,-4.42887520902319,"Arthrobacter globiformis_TGE agar_30_1_5","Gompertz"
"1103",5,NA,NA,NA,"Arthrobacter globiformis_TGE agar_30_1_5","Baranyi"
"1104",6,NA,NA,NA,"Arthrobacter globiformis_TGE agar_30_1_5","Buchanan"
"1105",1,0.936304610993336,4.48661460318373,4.2161653484603,"Arthrobacter globiformis_TGE agar_37_1_5","Cubic"
"1106",2,0.988548095298398,-9.52507815440455,-9.7414375581833,"Arthrobacter globiformis_TGE agar_37_1_5","Logistic"
"1107",3,NA,NA,NA,"Arthrobacter globiformis_TGE agar_37_1_5","Logisticlag"
"1108",4,0.518172989921084,18.6509254316963,18.3804761769728,"Arthrobacter globiformis_TGE agar_37_1_5","Gompertz"
"1109",5,NA,NA,NA,"Arthrobacter globiformis_TGE agar_37_1_5","Baranyi"
"1110",6,NA,NA,NA,"Arthrobacter globiformis_TGE agar_37_1_5","Buchanan"
"1111",1,0.34751105532494,-170.53371147143,-166.081852681949,"Arthrobacter simplex_TGE agar_0_1_5","Cubic"
"1112",2,0.259410473939588,-170.253969534176,-166.692482502592,"Arthrobacter simplex_TGE agar_0_1_5","Logistic"
"1113",3,0.395407810858264,-171.906032062113,-167.454173272632,"Arthrobacter simplex_TGE agar_0_1_5","Logisticlag"
"1114",4,0.37941723304125,-171.436145300985,-166.984286511504,"Arthrobacter simplex_TGE agar_0_1_5","Gompertz"
"1115",5,NA,NA,NA,"Arthrobacter simplex_TGE agar_0_1_5","Baranyi"
"1116",6,NA,NA,NA,"Arthrobacter simplex_TGE agar_0_1_5","Buchanan"
"1117",1,0.977348365715231,-10.5615565311947,-7.36626988311844,"Arthrobacter simplex_TGE agar_7_1_5","Cubic"
"1118",2,0.967363308071355,-7.44868412942077,-4.89245481095974,"Arthrobacter simplex_TGE agar_7_1_5","Logistic"
"1119",3,0.996458981338839,-36.5430023717179,-33.3477157236416,"Arthrobacter simplex_TGE agar_7_1_5","Logisticlag"
"1120",4,0.993206374238289,-27.4210175916426,-24.2257309435664,"Arthrobacter simplex_TGE agar_7_1_5","Gompertz"
"1121",5,0.995590039146794,-33.4706831993665,-30.2753965512902,"Arthrobacter simplex_TGE agar_7_1_5","Baranyi"
"1122",6,NA,NA,NA,"Arthrobacter simplex_TGE agar_7_1_5","Buchanan"
"1123",1,0.968527241651233,3.64193153534079,3.37148228061735,"Arthrobacter simplex_TGE agar_20_1_5","Cubic"
"1124",2,0.992430799114849,-8.33331247660989,-8.54967188038864,"Arthrobacter simplex_TGE agar_20_1_5","Logistic"
"1125",3,0.996010646852669,-10.8165212709621,-11.0869705256856,"Arthrobacter simplex_TGE agar_20_1_5","Logisticlag"
